student_id,last_login,registration_date,paid,student_country,student_level,student_coins
1871,"2021-08-15 12:30:17","2020-04-27 14:33:35",0,NG,4,34
1873,NULL,"2020-10-28 13:31:11",0,SG,1,0
1875,"2022-03-23 06:55:02","2020-07-06 15:40:07",0,IT,6,131
1875,"2022-03-23 06:55:02","2020-07-06 15:40:07",0,IT,6,131
1877,"2021-11-02 19:22:07","2020-11-26 15:41:12",0,TH,2,5
1878,"2021-12-26 04:28:10","2021-01-01 08:54:31",0,AU,3,21
1880,"2022-11-20 08:03:55","2021-01-20 17:26:24",1,PK,6,108
1880,"2022-11-20 08:03:55","2021-01-20 17:26:24",1,PK,6,108
1881,"2022-09-22 15:26:59","2020-11-30 04:58:19",0,MX,4,27
1883,"2022-12-08 03:15:26","2021-01-21 05:43:01",0,FR,1,0
1888,"2021-08-09 19:41:39","2020-04-16 16:50:40",1,US,3,13
1888,"2021-08-09 19:41:39","2020-04-16 16:50:40",1,US,3,13
1889,"2021-02-16 06:34:58","2020-12-20 05:09:43",0,CA,4,33
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1890,"2022-11-09 06:03:07","2020-04-05 04:46:33",1,AU,5,52
1892,"2021-02-02 11:38:48","2020-11-09 00:09:47",0,US,1,0
1892,"2021-02-02 11:38:48","2020-11-09 00:09:47",0,US,1,0
1895,"2021-10-30 22:35:48","2021-01-20 07:07:16",0,US,4,45
1896,"2021-12-18 18:11:24","2020-07-05 20:18:26",0,KN,4,33
1896,"2021-12-18 18:11:24","2020-07-05 20:18:26",0,KN,4,33
1896,"2021-12-18 18:11:24","2020-07-05 20:18:26",0,KN,4,33
1897,"2022-09-04 02:51:12","2020-04-17 07:44:20",1,BD,4,33
1897,"2022-09-04 02:51:12","2020-04-17 07:44:20",1,BD,4,33
1897,"2022-09-04 02:51:12","2020-04-17 07:44:20",1,BD,4,33
1898,"2022-03-21 14:31:14","2021-01-21 02:56:25",1,IN,5,87
1898,"2022-03-21 14:31:14","2021-01-21 02:56:25",1,IN,5,87
1899,"2021-02-04 15:48:03","2020-03-26 22:28:24",0,MX,1,0
1900,"2021-11-25 04:52:42","2020-03-28 05:42:50",0,AU,3,17
1900,"2021-11-25 04:52:42","2020-03-28 05:42:50",0,AU,3,17
1901,"2022-12-25 15:11:27","2021-01-21 02:20:02",1,TR,3,29
1901,"2022-12-25 15:11:27","2021-01-21 02:20:02",1,TR,3,29
1902,"2021-03-25 06:11:12","2021-01-13 21:40:41",0,US,2,8
1902,"2021-03-25 06:11:12","2021-01-13 21:40:41",0,US,2,8
1902,"2021-03-25 06:11:12","2021-01-13 21:40:41",0,US,2,8
1903,"2021-06-30 17:06:32","2020-04-23 19:58:10",0,CA,3,10
1908,"2022-11-23 09:22:54","2020-03-27 12:48:58",1,GB,3,15
1908,"2022-11-23 09:22:54","2020-03-27 12:48:58",1,GB,3,15
1909,"2023-01-02 15:13:05","2021-01-04 01:21:05",1,US,5,94
1909,"2023-01-02 15:13:05","2021-01-04 01:21:05",1,US,5,94
1909,"2023-01-02 15:13:05","2021-01-04 01:21:05",1,US,5,94
1909,"2023-01-02 15:13:05","2021-01-04 01:21:05",1,US,5,94
1909,"2023-01-02 15:13:05","2021-01-04 01:21:05",1,US,5,94
1909,"2023-01-02 15:13:05","2021-01-04 01:21:05",1,US,5,94
1910,NULL,"2021-01-21 00:06:48",0,US,1,0
1911,"2022-08-22 12:32:31","2020-01-11 19:53:13",0,CA,6,141
1911,"2022-08-22 12:32:31","2020-01-11 19:53:13",0,CA,6,141
1911,"2022-08-22 12:32:31","2020-01-11 19:53:13",0,CA,6,141
1912,NULL,"2021-01-20 23:42:27",0,US,1,0
1912,NULL,"2021-01-20 23:42:27",0,US,1,0
1913,"2022-04-18 13:09:47","2020-04-08 18:01:46",0,CA,5,68
1913,"2022-04-18 13:09:47","2020-04-08 18:01:46",0,CA,5,68
1913,"2022-04-18 13:09:47","2020-04-08 18:01:46",0,CA,5,68
1913,"2022-04-18 13:09:47","2020-04-08 18:01:46",0,CA,5,68
1914,"2022-05-18 19:58:56","2020-11-03 00:26:12",1,US,3,17
1914,"2022-05-18 19:58:56","2020-11-03 00:26:12",1,US,3,17
1914,"2022-05-18 19:58:56","2020-11-03 00:26:12",1,US,3,17
1914,"2022-05-18 19:58:56","2020-11-03 00:26:12",1,US,3,17
1917,"2022-02-21 23:54:36","2021-01-13 06:31:13",0,US,3,17
1917,"2022-02-21 23:54:36","2021-01-13 06:31:13",0,US,3,17
1917,"2022-02-21 23:54:36","2021-01-13 06:31:13",0,US,3,17
1917,"2022-02-21 23:54:36","2021-01-13 06:31:13",0,US,3,17
1917,"2022-02-21 23:54:36","2021-01-13 06:31:13",0,US,3,17
1917,"2022-02-21 23:54:36","2021-01-13 06:31:13",0,US,3,17
1918,"2022-01-27 08:06:02","2021-01-20 22:03:38",1,NO,3,15
1918,"2022-01-27 08:06:02","2021-01-20 22:03:38",1,NO,3,15
1923,"2022-12-15 00:04:12","2021-01-20 21:59:34",1,NG,3,27
1923,"2022-12-15 00:04:12","2021-01-20 21:59:34",1,NG,3,27
1923,"2022-12-15 00:04:12","2021-01-20 21:59:34",1,NG,3,27
1923,"2022-12-15 00:04:12","2021-01-20 21:59:34",1,NG,3,27
1923,"2022-12-15 00:04:12","2021-01-20 21:59:34",1,NG,3,27
1923,"2022-12-15 00:04:12","2021-01-20 21:59:34",1,NG,3,27
1924,"2021-11-02 17:11:52","2020-03-06 03:08:28",0,US,4,37
1924,"2021-11-02 17:11:52","2020-03-06 03:08:28",0,US,4,37
1924,"2021-11-02 17:11:52","2020-03-06 03:08:28",0,US,4,37
1926,"2021-03-03 22:24:00","2020-04-02 08:46:08",0,US,4,39
1927,"2022-03-08 14:02:06","2020-07-09 10:39:37",0,NA,3,12
1928,"2022-11-01 12:42:43","2020-09-07 18:59:58",0,US,2,5
1928,"2022-11-01 12:42:43","2020-09-07 18:59:58",0,US,2,5
1928,"2022-11-01 12:42:43","2020-09-07 18:59:58",0,US,2,5
1928,"2022-11-01 12:42:43","2020-09-07 18:59:58",0,US,2,5
1930,"2023-01-03 19:45:01","2021-01-20 20:43:21",1,SK,4,69
1930,"2023-01-03 19:45:01","2021-01-20 20:43:21",1,SK,4,69
1931,"2022-10-20 15:46:27","2020-04-10 14:41:16",0,CH,6,121
1932,"2021-12-03 21:56:13","2020-12-02 22:10:19",0,GB,3,15
1935,"2021-04-13 18:21:02","2020-04-03 07:26:10",0,NO,5,65
1938,"2023-01-03 19:08:44","2021-01-20 19:47:14",1,US,4,37
1938,"2023-01-03 19:08:44","2021-01-20 19:47:14",1,US,4,37
1939,"2022-01-27 16:42:49","2021-01-20 19:46:46",0,US,3,25
1944,"2022-01-06 08:36:51","2020-11-30 13:34:30",0,AE,1,2
1945,"2021-07-29 17:01:55","2021-01-07 06:07:51",0,BR,5,70
1945,"2021-07-29 17:01:55","2021-01-07 06:07:51",0,BR,5,70
1947,"2022-06-28 16:49:13","2020-04-07 18:34:29",0,IN,3,13
1947,"2022-06-28 16:49:13","2020-04-07 18:34:29",0,IN,3,13
1947,"2022-06-28 16:49:13","2020-04-07 18:34:29",0,IN,3,13
1947,"2022-06-28 16:49:13","2020-04-07 18:34:29",0,IN,3,13
1947,"2022-06-28 16:49:13","2020-04-07 18:34:29",0,IN,3,13
1947,"2022-06-28 16:49:13","2020-04-07 18:34:29",0,IN,3,13
1948,"2021-03-01 20:10:51","2020-04-28 18:01:08",0,ES,6,143
1950,"2022-12-06 19:28:00","2020-04-02 10:02:50",1,PT,5,88
1950,"2022-12-06 19:28:00","2020-04-02 10:02:50",1,PT,5,88
1951,NULL,"2020-04-14 17:37:42",0,CA,5,61
1954,"2022-01-27 00:53:04","2021-01-20 18:29:25",0,GB,4,29
1954,"2022-01-27 00:53:04","2021-01-20 18:29:25",0,GB,4,29
1955,NULL,"2020-11-12 15:51:10",0,VN,1,0
1956,"2022-12-15 20:34:48","2021-01-14 14:03:04",1,US,3,24
1956,"2022-12-15 20:34:48","2021-01-14 14:03:04",1,US,3,24
1957,"2022-01-31 10:25:47","2021-01-11 19:18:06",0,RO,4,39
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1959,"2021-10-20 15:26:22","2020-08-24 22:23:06",0,US,3,13
1960,"2022-04-24 19:31:25","2020-04-02 01:45:13",0,US,4,31
1960,"2022-04-24 19:31:25","2020-04-02 01:45:13",0,US,4,31
1964,"2021-03-17 11:02:24","2021-01-18 06:42:19",0,IT,4,33
1964,"2021-03-17 11:02:24","2021-01-18 06:42:19",0,IT,4,33
1970,"2021-10-01 18:46:16","2020-04-03 19:00:26",0,US,2,8
1974,"2022-06-06 16:50:38","2021-01-20 15:51:13",1,US,1,0
1974,"2022-06-06 16:50:38","2021-01-20 15:51:13",1,US,1,0
1975,NULL,"2020-09-01 23:25:33",0,US,2,5
1975,NULL,"2020-09-01 23:25:33",0,US,2,5
1975,NULL,"2020-09-01 23:25:33",0,US,2,5
1975,NULL,"2020-09-01 23:25:33",0,US,2,5
1975,NULL,"2020-09-01 23:25:33",0,US,2,5
1977,"2022-12-18 11:18:28","2020-12-04 07:50:30",1,GB,6,118
1977,"2022-12-18 11:18:28","2020-12-04 07:50:30",1,GB,6,118
1977,"2022-12-18 11:18:28","2020-12-04 07:50:30",1,GB,6,118
1977,"2022-12-18 11:18:28","2020-12-04 07:50:30",1,GB,6,118
1977,"2022-12-18 11:18:28","2020-12-04 07:50:30",1,GB,6,118
1977,"2022-12-18 11:18:28","2020-12-04 07:50:30",1,GB,6,118
1979,NULL,"2020-05-02 15:55:32",0,IN,5,63
1982,NULL,"2020-08-20 14:49:34",0,ID,1,0
1982,NULL,"2020-08-20 14:49:34",0,ID,1,0
1982,NULL,"2020-08-20 14:49:34",0,ID,1,0
1982,NULL,"2020-08-20 14:49:34",0,ID,1,0
1982,NULL,"2020-08-20 14:49:34",0,ID,1,0
1983,"2021-03-01 13:59:36","2021-01-20 15:12:28",0,GB,1,0
1984,"2021-07-07 07:33:46","2020-09-29 16:17:47",0,DE,4,31
1985,NULL,"2021-01-20 14:43:20",0,US,1,0
1987,NULL,"2021-01-20 14:33:29",0,US,1,0
1988,NULL,"2020-04-20 14:08:00",0,US,4,28
1992,"2021-08-06 17:28:05","2020-09-30 02:32:42",0,CA,2,8
1993,"2021-12-02 12:35:08","2021-01-08 04:15:46",0,ZA,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
1994,"2021-10-01 09:45:55","2020-12-30 04:05:12",0,SE,3,13
2002,"2022-08-11 16:35:27","2020-04-16 15:23:21",0,BE,4,31
2003,"2022-10-06 14:11:05","2021-01-19 16:40:15",1,DO,6,216
2003,"2022-10-06 14:11:05","2021-01-19 16:40:15",1,DO,6,216
2004,"2021-03-26 18:24:09","2020-04-18 10:26:38",0,CA,3,18
2005,"2021-03-08 17:29:35","2020-03-30 03:00:00",0,IN,3,14
2010,"2022-01-19 07:07:23","2021-01-17 09:44:53",0,DZ,3,19
2010,"2022-01-19 07:07:23","2021-01-17 09:44:53",0,DZ,3,19
2012,"2021-02-19 12:43:47","2021-01-19 12:30:52",0,US,1,5
2012,"2021-02-19 12:43:47","2021-01-19 12:30:52",0,US,1,5
2014,"2022-09-15 08:46:22","2020-05-05 11:42:37",0,AO,5,72
2014,"2022-09-15 08:46:22","2020-05-05 11:42:37",0,AO,5,72
2018,"2022-09-11 21:26:15","2020-04-08 20:00:52",1,FR,5,87
2018,"2022-09-11 21:26:15","2020-04-08 20:00:52",1,FR,5,87
2018,"2022-09-11 21:26:15","2020-04-08 20:00:52",1,FR,5,87
2019,"2022-04-24 12:56:26","2021-01-13 09:31:39",1,NG,3,15
2019,"2022-04-24 12:56:26","2021-01-13 09:31:39",1,NG,3,15
2022,"2022-11-08 18:06:42","2021-01-15 22:07:18",0,TR,5,78
2023,"2021-11-02 10:38:11","2020-09-29 08:41:52",0,BG,4,47
2023,"2021-11-02 10:38:11","2020-09-29 08:41:52",0,BG,4,47
2024,"2022-12-22 03:01:12","2020-10-01 00:06:54",1,AU,2,8
2024,"2022-12-22 03:01:12","2020-10-01 00:06:54",1,AU,2,8
2024,"2022-12-22 03:01:12","2020-10-01 00:06:54",1,AU,2,8
2026,"2023-01-02 08:34:22","2021-01-20 09:28:31",1,TH,2,6
2026,"2023-01-02 08:34:22","2021-01-20 09:28:31",1,TH,2,6
2027,"2021-01-31 12:58:25","2021-01-18 22:39:38",0,IT,2,8
2033,"2021-12-01 04:50:26","2020-11-20 18:49:27",0,US,4,32
2033,"2021-12-01 04:50:26","2020-11-20 18:49:27",0,US,4,32
2044,"2022-05-28 23:45:09","2021-01-16 19:15:23",0,MA,1,0
2051,"2022-01-15 00:16:30","2021-01-20 05:39:30",1,US,4,33
2051,"2022-01-15 00:16:30","2021-01-20 05:39:30",1,US,4,33
2054,"2021-07-10 09:48:11","2021-01-15 16:18:23",0,IN,5,64
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2055,"2022-12-05 00:01:08","2020-10-20 02:02:27",1,US,3,15
2056,"2022-03-27 08:00:36","2021-01-13 18:35:29",0,US,2,8
2058,"2022-08-25 02:21:50","2020-06-06 05:09:16",0,AU,2,5
2058,"2022-08-25 02:21:50","2020-06-06 05:09:16",0,AU,2,5
2058,"2022-08-25 02:21:50","2020-06-06 05:09:16",0,AU,2,5
2058,"2022-08-25 02:21:50","2020-06-06 05:09:16",0,AU,2,5
2060,"2022-10-09 15:32:09","2020-04-04 12:00:24",1,VN,3,15
2062,"2021-07-31 07:35:45","2020-05-12 03:07:56",0,US,4,32
2062,"2021-07-31 07:35:45","2020-05-12 03:07:56",0,US,4,32
2063,"2021-10-25 14:21:32","2020-04-19 02:48:20",1,US,2,6
2063,"2021-10-25 14:21:32","2020-04-19 02:48:20",1,US,2,6
2063,"2021-10-25 14:21:32","2020-04-19 02:48:20",1,US,2,6
2064,"2021-09-09 09:06:41","2020-09-16 02:40:53",0,VN,4,27
2066,"2022-11-14 14:46:40","2020-04-04 17:45:20",1,CA,6,135
2066,"2022-11-14 14:46:40","2020-04-04 17:45:20",1,CA,6,135
2066,"2022-11-14 14:46:40","2020-04-04 17:45:20",1,CA,6,135
2066,"2022-11-14 14:46:40","2020-04-04 17:45:20",1,CA,6,135
2067,NULL,"2021-01-20 01:43:09",0,US,1,0
2068,"2021-02-15 18:47:30","2021-01-11 10:42:27",0,CA,1,0
2069,"2021-03-02 02:02:39","2020-12-02 00:55:31",0,CO,1,3
2070,"2022-11-16 20:59:25","2020-12-30 00:37:34",1,EG,2,6
2070,"2022-11-16 20:59:25","2020-12-30 00:37:34",1,EG,2,6
2073,"2022-12-22 01:11:31","2020-04-19 17:24:35",1,US,6,138
2073,"2022-12-22 01:11:31","2020-04-19 17:24:35",1,US,6,138
2073,"2022-12-22 01:11:31","2020-04-19 17:24:35",1,US,6,138
2075,"2023-01-03 19:15:57","2020-04-04 00:01:50",1,US,1,3
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2076,NULL,"2021-01-20 00:45:11",0,US,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2078,"2022-12-06 16:27:47","2020-12-18 20:19:11",0,CA,1,0
2079,"2022-03-04 19:08:55","2020-09-25 13:31:00",0,US,1,0
2081,"2021-11-17 02:19:42","2020-05-13 02:08:56",0,IE,4,37
2081,"2021-11-17 02:19:42","2020-05-13 02:08:56",0,IE,4,37
2081,"2021-11-17 02:19:42","2020-05-13 02:08:56",0,IE,4,37
2081,"2021-11-17 02:19:42","2020-05-13 02:08:56",0,IE,4,37
2083,"2021-10-18 21:50:53","2020-09-02 13:11:45",0,US,4,28
2083,"2021-10-18 21:50:53","2020-09-02 13:11:45",0,US,4,28
2084,"2022-11-21 20:21:49","2020-04-22 19:33:40",1,NG,5,77
2084,"2022-11-21 20:21:49","2020-04-22 19:33:40",1,NG,5,77
2084,"2022-11-21 20:21:49","2020-04-22 19:33:40",1,NG,5,77
2084,"2022-11-21 20:21:49","2020-04-22 19:33:40",1,NG,5,77
2087,"2021-09-10 14:18:12","2021-01-15 04:29:35",0,US,2,5
2088,NULL,"2020-03-30 00:25:10",0,US,2,3
2091,"2022-12-09 10:47:10","2020-03-30 08:41:37",1,NG,6,148
2091,"2022-12-09 10:47:10","2020-03-30 08:41:37",1,NG,6,148
2092,"2021-10-08 21:10:47","2021-01-19 19:37:11",0,PT,5,82
2092,"2021-10-08 21:10:47","2021-01-19 19:37:11",0,PT,5,82
2092,"2021-10-08 21:10:47","2021-01-19 19:37:11",0,PT,5,82
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2093,"2022-07-06 19:18:39","2020-04-05 19:00:43",0,PT,3,19
2094,"2022-07-18 16:22:37","2020-04-19 03:32:01",0,US,1,0
2094,"2022-07-18 16:22:37","2020-04-19 03:32:01",0,US,1,0
2096,"2021-01-30 10:38:36","2021-01-19 20:24:09",0,US,1,2
2099,"2022-02-22 20:50:42","2020-10-20 09:18:56",0,AU,6,119
2102,"2022-12-20 17:26:11","2019-11-11 23:31:44",1,US,5,84
2103,"2021-01-31 14:10:49","2020-04-02 08:46:52",1,US,3,17
2103,"2021-01-31 14:10:49","2020-04-02 08:46:52",1,US,3,17
2104,"2022-11-26 06:33:10","2021-01-18 01:54:41",1,CA,5,74
2104,"2022-11-26 06:33:10","2021-01-18 01:54:41",1,CA,5,74
2104,"2022-11-26 06:33:10","2021-01-18 01:54:41",1,CA,5,74
2104,"2022-11-26 06:33:10","2021-01-18 01:54:41",1,CA,5,74
2104,"2022-11-26 06:33:10","2021-01-18 01:54:41",1,CA,5,74
2104,"2022-11-26 06:33:10","2021-01-18 01:54:41",1,CA,5,74
2106,"2021-09-25 11:03:27","2020-09-19 13:08:38",0,KW,5,70
2108,"2021-08-02 14:05:39","2020-09-29 07:59:38",0,DE,4,33
2110,"2022-09-26 19:02:24","2020-07-30 17:25:19",1,US,1,0
2110,"2022-09-26 19:02:24","2020-07-30 17:25:19",1,US,1,0
2110,"2022-09-26 19:02:24","2020-07-30 17:25:19",1,US,1,0
2112,"2022-09-24 09:14:04","2020-11-23 17:00:37",0,DE,5,58
2112,"2022-09-24 09:14:04","2020-11-23 17:00:37",0,DE,5,58
2113,"2022-10-25 14:58:35","2021-01-19 17:40:42",1,US,4,40
2113,"2022-10-25 14:58:35","2021-01-19 17:40:42",1,US,4,40
2113,"2022-10-25 14:58:35","2021-01-19 17:40:42",1,US,4,40
2113,"2022-10-25 14:58:35","2021-01-19 17:40:42",1,US,4,40
2114,"2022-09-20 21:00:26","2020-03-27 12:10:21",0,ZA,7,237
2114,"2022-09-20 21:00:26","2020-03-27 12:10:21",0,ZA,7,237
2115,"2021-07-19 18:01:10","2020-08-30 17:39:16",0,BR,1,0
2115,"2021-07-19 18:01:10","2020-08-30 17:39:16",0,BR,1,0
2115,"2021-07-19 18:01:10","2020-08-30 17:39:16",0,BR,1,0
2115,"2021-07-19 18:01:10","2020-08-30 17:39:16",0,BR,1,0
2115,"2021-07-19 18:01:10","2020-08-30 17:39:16",0,BR,1,0
2115,"2021-07-19 18:01:10","2020-08-30 17:39:16",0,BR,1,0
2118,"2022-09-20 15:47:00","2020-03-29 02:00:00",0,IN,3,21
2119,"2021-10-29 22:53:03","2020-09-28 00:16:49",0,MX,4,30
2119,"2021-10-29 22:53:03","2020-09-28 00:16:49",0,MX,4,30
2119,"2021-10-29 22:53:03","2020-09-28 00:16:49",0,MX,4,30
2119,"2021-10-29 22:53:03","2020-09-28 00:16:49",0,MX,4,30
2120,"2022-02-22 14:43:46","2020-10-14 18:20:05",0,MX,5,66
2124,NULL,"2020-04-16 09:07:38",0,FR,3,14
2130,"2022-12-27 03:01:27","2020-04-02 18:25:42",1,SA,7,231
2130,"2022-12-27 03:01:27","2020-04-02 18:25:42",1,SA,7,231
2130,"2022-12-27 03:01:27","2020-04-02 18:25:42",1,SA,7,231
2130,"2022-12-27 03:01:27","2020-04-02 18:25:42",1,SA,7,231
2130,"2022-12-27 03:01:27","2020-04-02 18:25:42",1,SA,7,231
2130,"2022-12-27 03:01:27","2020-04-02 18:25:42",1,SA,7,231
2132,NULL,"2020-12-04 15:19:38",0,CA,1,0
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2134,"2022-11-02 09:43:04","2019-10-03 16:10:14",0,IN,4,31
2135,"2022-04-11 15:16:10","2021-01-19 13:27:15",1,DE,2,5
2135,"2022-04-11 15:16:10","2021-01-19 13:27:15",1,DE,2,5
2136,"2023-01-02 23:48:02","2020-04-03 00:45:59",1,US,6,132
